日,時,分,區,死,受傷,事故類型及型態,受傷程度,駕駛資格情形,飲酒情形,肇事逃逸,事故類別
20,15,0,神岡區,0,2,16,2,1,2,1,2
20,15,2,西區,0,0,,,1,1,1,3
20,15,2,北屯區,0,1,18,2,1,2,1,2
20,15,4,北區,0,0,,,1,2,1,3
20,15,11,南屯區,0,0,,,1,2,1,3
20,15,15,北屯區,0,1,16,2,1,2,1,2
20,15,15,烏日區,0,0,,,1,2,1,3
20,15,15,東勢區,0,0,,,1,2,1,3
20,15,19,西屯區,0,0,,,1,1,1,3
20,15,20,潭子區,0,0,17,3,1,2,1,3
20,15,30,北屯區,0,0,,,1,1,1,3
20,15,39,西屯區,0,0,,,1,2,1,3
20,15,40,南區,0,0,29,3,1,2,1,3
20,15,40,南屯區,0,0,,,1,1,1,3
20,15,45,大里區,0,0,,,1,1,1,3
20,15,54,西屯區,0,0,,,1,1,1,3
20,16,0,大里區,0,0,,,1,2,1,3
20,16,5,北屯區,0,0,,,1,1,1,3
20,16,6,西屯區,0,0,,,1,1,1,3
20,16,8,東勢區,0,0,,,1,2,1,3
20,16,9,西屯區,0,0,,,1,1,1,3
20,16,14,大雅區,0,2,11,2,1,2,1,2
20,16,17,北屯區,0,1,16,3,1,2,1,2
20,16,17,豐原區,0,1,16,3,1,2,1,2
20,16,20,龍井區,0,1,16,2,1,2,1,2
20,16,26,大雅區,0,0,,,1,2,1,3
20,16,31,大肚區,0,2,16,2,1,2,1,2
20,16,33,潭子區,0,1,13,2,1,2,1,2
20,16,33,南屯區,0,0,,,1,2,1,3
20,16,34,西屯區,0,0,,,1,2,1,3
20,16,35,大雅區,0,0,,,1,2,1,3
20,16,35,北區,0,0,,,,,1,3
20,16,35,西屯區,0,0,,,1,2,1,3
20,16,36,神岡區,0,0,,,1,2,1,3
20,16,38,北屯區,0,0,,,1,1,1,3
20,16,38,太平區,0,1,13,3,1,2,1,2
20,16,41,北區,0,0,,,1,1,1,3
20,16,50,梧棲區,0,0,,,1,1,1,3
20,16,56,北區,0,0,,,1,2,1,3
20,16,56,烏日區,0,1,17,2,1,2,1,2
20,17,4,南屯區,0,0,,,1,11,1,3
20,17,4,大甲區,0,1,16,3,1,2,1,2
20,17,5,西區,0,1,16,3,1,2,1,2
20,17,10,梧棲區,0,0,13,3,1,8,1,3
20,17,14,烏日區,0,1,12,3,1,3,1,2
20,17,20,清水區,0,1,12,2,8,2,1,2
20,17,20,后里區,0,0,13,3,1,1,1,3
20,17,21,外埔區,0,1,16,3,1,2,1,2
20,17,24,北屯區,0,0,,,1,2,1,3
20,17,25,北屯區,0,1,29,2,1,2,1,2
20,17,28,北屯區,0,1,17,3,1,2,1,2
20,17,28,北屯區,0,0,,,1,1,1,3
20,17,28,大甲區,0,2,3,2,8,10,1,2
20,17,28,豐原區,0,1,16,3,1,2,1,2
20,17,29,北區,0,0,,,1,2,1,3
20,17,29,大里區,0,2,11,2,1,2,1,2
20,17,29,大里區,0,0,,,3,2,1,3
20,17,30,南屯區,0,0,16,3,1,2,1,3
20,17,30,大里區,0,0,,,1,2,1,3
20,17,30,烏日區,0,1,16,3,1,2,1,2
20,17,32,北屯區,0,0,16,3,1,1,1,3
20,17,35,西屯區,0,0,,,1,2,1,3
20,17,35,西屯區,0,0,,,1,1,1,3
20,17,35,神岡區,0,2,16,2,1,2,1,2
20,17,40,大雅區,0,0,,,1,2,1,3
20,17,40,神岡區,0,0,,,1,2,1,3
20,17,41,太平區,0,1,14,3,1,2,1,2
20,17,43,潭子區,0,1,16,3,1,2,1,2
20,17,44,東勢區,0,1,15,2,1,8,1,2
20,17,46,大里區,0,1,17,3,1,2,1,2
20,17,50,豐原區,0,0,,,1,2,1,3
20,17,52,大雅區,0,1,9,3,1,2,1,2
20,17,53,豐原區,0,2,9,2,1,2,1,2
20,17,56,北區,0,1,16,3,1,2,1,2
20,17,56,北屯區,0,0,,,1,1,1,3
20,17,56,大肚區,0,0,,,1,2,1,3
20,17,58,大雅區,0,1,12,2,1,2,1,2
20,18,0,南屯區,0,1,3,3,1,2,1,2
20,18,0,西屯區,0,1,17,2,1,1,1,2
20,18,1,中區,0,0,,,1,1,1,3
20,18,3,南區,0,0,17,3,1,2,1,3
20,18,8,西屯區,0,0,,,1,1,1,3
20,18,9,西屯區,0,0,,,1,1,1,3
20,18,10,東區,0,0,17,3,1,2,1,3
20,18,11,北屯區,0,1,16,3,1,2,1,2
20,18,11,太平區,0,0,,,1,2,1,3
20,18,13,東區,0,1,15,2,1,2,1,2
20,18,18,龍井區,0,1,17,3,1,2,1,2
20,18,23,西屯區,0,0,,,1,2,1,3
20,18,26,沙鹿區,0,1,17,3,1,2,1,2
20,18,27,神岡區,0,4,16,2,1,2,1,2
20,18,28,烏日區,0,1,16,3,1,3,1,2
20,18,30,北屯區,0,0,,,1,1,1,3
20,18,34,南屯區,0,0,13,3,1,1,1,3
20,18,35,潭子區,0,0,17,3,1,2,1,3
20,18,39,南區,0,1,12,2,1,2,1,2
20,18,39,梧棲區,0,1,16,3,1,2,1,2
20,18,46,西屯區,0,1,16,3,1,2,1,2
20,18,51,潭子區,0,1,13,3,1,2,1,2
20,18,55,南屯區,0,0,,,1,1,1,3
20,19,0,沙鹿區,0,0,,,1,2,1,3
20,19,3,中區,0,0,12,,1,1,1,3
20,19,4,潭子區,0,1,27,2,1,2,1,2
20,19,5,北屯區,0,0,,,1,1,1,3
20,19,7,西屯區,0,1,13,2,1,2,1,2
20,19,13,南區,0,0,12,,1,2,1,3
20,19,14,大甲區,0,1,16,3,1,2,1,2
20,19,17,神岡區,0,3,16,2,1,2,1,2
20,19,20,大雅區,0,1,16,3,5,7,1,2
20,19,20,南屯區,0,0,,,1,1,1,3
20,19,23,北屯區,0,0,,,1,1,1,3
20,19,26,潭子區,0,2,16,2,1,2,1,2
20,19,28,北屯區,0,1,3,3,1,2,1,2
20,19,29,北屯區,0,0,,,1,1,1,3
20,19,34,西屯區,0,2,15,2,1,2,1,2
20,19,36,南屯區,0,0,13,3,1,1,1,3
20,19,40,石岡區,0,0,,,1,2,1,3
20,19,51,西區,0,0,,,1,1,1,3
20,19,52,豐原區,0,1,17,3,1,2,1,2
20,19,55,潭子區,0,0,,,1,2,1,3
20,19,56,西屯區,0,0,,,1,2,1,3
20,19,58,東區,0,0,13,3,1,2,1,3
20,20,1,北屯區,0,0,,,1,2,1,3
20,20,15,大肚區,0,0,,,1,2,1,3
20,20,16,東區,0,0,,,1,2,1,3
20,20,17,大肚區,0,1,13,2,1,2,1,2
20,20,21,霧峰區,0,0,,,1,2,1,3
20,20,28,大甲區,0,1,16,3,1,2,1,2
20,20,31,西屯區,0,0,,,1,1,1,3
20,20,40,大雅區,0,0,,,1,2,1,3
20,20,41,西屯區,0,1,16,3,1,2,1,2
20,20,51,北區,0,0,,,6,11,1,3
20,20,59,大里區,0,0,,,1,2,1,3
20,20,59,神岡區,0,2,16,2,8,2,1,2
20,21,0,神岡區,0,1,17,3,1,2,1,2
20,21,21,潭子區,0,2,16,2,1,2,1,2
20,21,23,清水區,0,0,14,3,1,2,1,3
20,21,25,北區,0,0,,,1,2,1,3
20,21,25,豐原區,0,0,,,1,2,1,3
20,21,26,霧峰區,0,0,,,1,2,1,3
20,21,36,霧峰區,0,1,11,2,1,2,1,2
20,21,37,烏日區,0,2,15,2,1,2,1,2
20,21,41,北屯區,0,0,12,3,1,2,1,3
20,21,41,大甲區,0,0,,,1,2,1,3
20,21,46,霧峰區,0,0,,,1,2,1,3
20,21,49,沙鹿區,0,1,17,3,3,2,1,2
20,21,55,北屯區,0,0,,,1,1,1,3
20,22,0,西區,0,2,16,2,1,2,1,2
20,22,6,南屯區,0,1,12,3,1,2,1,2
20,22,16,豐原區,0,1,16,2,1,2,1,2
20,22,36,北區,0,0,,,,,1,3
20,22,37,西屯區,0,0,,,1,1,1,3
20,23,20,沙鹿區,0,2,16,2,1,2,1,2
21,0,16,豐原區,0,0,,,1,2,1,3
21,0,36,大里區,0,1,16,3,1,2,1,2
21,0,38,龍井區,0,2,17,2,1,2,1,2
21,1,2,北區,0,0,,,1,2,1,3
21,2,25,沙鹿區,0,0,,,1,9,2,3
21,4,33,大里區,0,1,16,2,3,2,1,2
21,5,25,西屯區,0,0,,,1,1,1,3
21,6,9,北區,0,0,,,1,11,1,3
21,6,42,北區,0,0,,,1,2,1,3
21,6,50,沙鹿區,0,1,17,2,1,2,1,2
21,6,54,新社區,0,1,17,2,1,2,1,2
21,7,0,沙鹿區,0,1,17,3,1,2,1,2
21,7,4,大雅區,0,0,,,1,2,1,3
21,7,7,豐原區,0,0,,,1,2,1,3
21,7,8,沙鹿區,0,0,,,1,2,1,3
21,7,15,沙鹿區,0,1,16,2,1,2,1,2
21,7,18,北屯區,0,1,17,2,1,5,1,2
21,7,19,大里區,0,0,,,1,2,1,3
21,7,20,龍井區,0,2,15,2,1,2,1,2
21,7,22,龍井區,0,0,,,1,2,1,3
21,7,25,東區,0,0,,,1,2,1,3
21,7,25,大肚區,0,0,,,1,2,1,3
21,7,25,烏日區,0,1,17,3,1,2,1,2
21,7,25,石岡區,0,0,,,1,2,1,3
21,7,30,潭子區,0,1,17,2,1,2,1,2
21,7,33,神岡區,0,1,17,2,1,2,1,2
21,7,35,東區,0,0,,,1,2,1,3
21,7,35,西屯區,0,1,18,2,1,2,1,2
21,7,35,清水區,0,1,12,3,1,2,1,2
21,7,37,大雅區,0,1,10,3,1,2,1,2
21,7,37,大肚區,0,0,,,1,2,1,3
21,7,37,石岡區,0,1,17,3,1,2,1,2
21,7,39,北屯區,0,1,16,3,1,2,1,2
21,7,39,太平區,0,1,16,3,1,2,1,2
21,7,40,大雅區,0,0,,,1,2,1,3
21,7,41,豐原區,0,0,,,1,9,1,3
21,7,43,大甲區,0,1,17,3,1,2,1,2
21,7,45,沙鹿區,0,1,17,3,1,2,1,2
21,7,46,沙鹿區,0,1,16,3,1,2,1,2
21,7,46,后里區,0,0,,,1,2,1,3
21,7,48,大甲區,0,0,,,1,2,1,3
21,7,49,豐原區,0,1,17,2,1,2,1,2
21,7,50,大雅區,0,0,,,1,2,1,3
21,7,50,大里區,0,0,,,1,2,1,3
21,7,51,北屯區,0,0,,,1,1,1,3
21,7,54,南屯區,0,0,,,1,1,1,3
21,7,55,大雅區,0,0,,,1,2,1,3
21,7,57,南屯區,0,1,11,3,1,2,1,2
21,7,59,潭子區,0,2,17,2,6,2,1,2
21,8,0,東區,0,0,,,1,2,1,3
21,8,2,烏日區,0,2,13,2,1,2,1,2
21,8,6,西屯區,0,0,,,1,2,1,3
21,8,8,龍井區,0,1,15,2,1,2,1,2
21,8,9,大甲區,0,0,,,1,2,1,3
21,8,11,太平區,0,1,18,2,1,2,1,2
21,8,11,后里區,0,0,12,,1,1,1,3
21,8,12,北屯區,0,1,16,3,1,2,1,2
21,8,12,豐原區,0,1,17,2,1,2,1,2
21,8,15,北屯區,0,2,13,2,2,2,1,2
21,8,16,南屯區,0,0,,,1,1,1,3
21,8,16,北屯區,0,1,12,2,1,2,1,2
21,8,16,大甲區,0,1,17,2,1,2,1,2
21,8,18,烏日區,0,0,,,1,2,1,3
21,8,19,西屯區,0,1,17,2,1,2,1,2
21,8,20,東區,0,0,,,1,2,1,3
21,8,20,大肚區,0,0,,,1,2,1,3
21,8,23,東勢區,0,1,17,2,1,2,1,2
21,8,26,大雅區,0,0,,,1,2,1,3
21,8,27,龍井區,0,0,,,1,2,1,3
21,8,29,西區,0,1,13,3,1,2,1,2
21,8,29,西屯區,0,0,,,1,1,1,3
21,8,29,清水區,0,1,17,3,1,2,1,2
21,8,30,大雅區,0,0,,,1,2,1,3
21,8,32,大雅區,0,1,18,2,1,2,1,2
21,8,36,北屯區,0,0,,,1,1,1,3
21,8,40,豐原區,0,1,9,3,1,2,1,2
21,8,42,北屯區,0,2,17,3,1,1,1,2
21,8,44,沙鹿區,0,0,,,1,2,1,3
21,8,45,南屯區,0,1,17,3,1,2,1,2
21,8,46,西屯區,0,0,,,1,1,1,3
21,8,47,北區,0,1,13,3,1,2,1,2
21,8,49,潭子區,0,0,,,1,2,1,3
21,8,49,清水區,0,0,12,3,1,2,1,3
21,8,50,西區,0,1,18,2,1,2,1,2
21,8,51,豐原區,0,1,14,3,1,2,1,2
21,8,56,西區,0,2,16,2,1,2,1,2
21,8,56,西屯區,0,1,16,2,1,2,1,2
21,8,58,南區,0,0,17,3,1,2,1,3
21,8,58,北屯區,0,1,16,2,1,2,1,2
21,9,0,烏日區,0,1,17,3,1,2,1,2
21,9,3,北區,0,1,17,2,1,2,1,2
21,9,4,西屯區,0,0,,,1,1,1,3
21,9,6,沙鹿區,0,2,3,2,1,2,1,2
21,9,6,大甲區,0,0,,,1,2,1,3
21,9,16,龍井區,0,0,,,1,1,1,3
21,9,20,清水區,0,0,,,1,2,1,3
21,9,23,南屯區,0,1,17,2,1,2,1,2
21,9,28,后里區,0,0,26,,1,2,1,3
21,9,40,潭子區,0,0,17,3,1,2,1,3
21,9,42,西屯區,0,0,,,1,1,1,4
21,9,52,太平區,0,0,,,1,1,1,3
21,9,54,北區,0,0,,,1,1,1,3
21,9,59,西屯區,0,1,18,2,1,2,1,2
21,10,1,西區,0,1,18,2,1,2,1,2
21,10,9,西屯區,0,0,,,1,1,1,3
21,10,10,西區,0,2,15,2,1,2,1,2
21,10,19,太平區,0,0,,,1,1,1,3
21,10,30,北區,0,0,,,1,2,1,3
21,10,31,南屯區,0,1,16,3,1,2,1,2
21,10,37,霧峰區,0,0,,,1,2,1,3
21,10,40,霧峰區,0,0,,,1,2,1,3
21,10,44,西區,0,2,16,3,1,2,1,2
21,10,44,外埔區,0,1,12,3,1,2,1,2
21,10,45,豐原區,0,1,17,3,1,9,1,2
21,10,50,北區,0,0,,,1,2,1,3
21,10,55,清水區,0,0,16,3,1,2,1,3
21,10,56,龍井區,0,0,,,1,2,1,3
21,10,58,龍井區,0,0,,,1,2,1,3
21,11,3,大里區,0,0,12,,1,2,1,3
21,11,5,北區,0,1,11,2,1,2,1,2
21,11,5,西屯區,0,1,11,3,1,2,1,2
21,11,9,南屯區,0,0,,,1,1,1,3
21,11,14,北屯區,0,1,13,2,1,2,1,2
21,11,20,大甲區,0,0,,,1,1,1,3
21,11,22,南屯區,0,0,,,1,2,1,3
21,11,23,南屯區,0,0,,,1,1,1,3
21,11,23,太平區,0,0,,,1,2,1,3
21,11,25,大雅區,0,1,17,2,1,2,1,2
21,11,29,北屯區,0,1,13,2,1,2,1,2
21,11,40,北屯區,0,2,2,2,1,2,1,2
21,11,56,北屯區,0,1,17,3,1,2,1,2
21,12,1,大肚區,0,0,,,1,2,1,3
21,12,3,太平區,0,1,16,3,1,2,1,2
21,12,3,豐原區,0,1,17,3,1,2,1,2
21,12,4,太平區,0,0,,,1,2,1,3
21,12,5,北屯區,0,1,12,3,1,2,1,2
21,12,9,霧峰區,0,1,13,3,1,2,1,2
21,12,10,清水區,0,0,,,1,2,1,3
21,12,17,烏日區,0,1,16,3,1,2,1,2
21,12,20,西屯區,0,0,,,1,2,1,3
21,12,31,潭子區,0,1,15,2,1,2,1,2
21,12,31,太平區,0,0,,,3,11,1,3
21,12,35,霧峰區,0,0,,,1,2,1,3
21,12,35,清水區,0,0,13,3,1,2,1,3
21,12,36,龍井區,0,2,15,2,1,2,1,2
21,12,37,大雅區,0,0,,,1,2,1,3
21,12,38,烏日區,0,1,18,2,1,2,1,2
21,12,38,清水區,0,0,,,1,1,1,3
21,12,40,大肚區,0,0,,,1,2,1,3
21,12,45,北區,0,0,,,1,1,1,3
21,12,48,南區,0,1,13,2,1,2,1,2
21,12,57,大甲區,0,0,,,1,3,1,3
21,13,9,南屯區,0,0,,,1,2,1,3
21,13,10,大雅區,0,1,13,3,1,2,1,2
21,13,11,西區,0,2,18,2,1,2,1,2
21,13,14,南屯區,0,0,14,3,1,1,1,3
21,13,17,烏日區,0,1,17,3,1,2,1,2
21,13,19,龍井區,0,1,17,3,1,2,1,2
21,13,25,西屯區,0,0,,,1,1,1,3
21,13,31,大雅區,0,0,,,1,2,1,3
21,13,40,北屯區,0,1,18,2,1,2,1,2
21,13,47,西區,0,1,13,2,1,2,1,2
21,13,52,梧棲區,0,0,,,1,2,1,3
21,13,55,豐原區,0,0,,,1,2,1,3
21,14,4,東區,0,0,,,1,1,1,3
21,14,5,烏日區,0,1,12,3,1,2,1,2
21,14,8,南屯區,0,0,,,1,1,1,3
21,14,15,北區,0,1,16,3,1,2,1,2
21,14,25,霧峰區,0,2,17,2,1,2,1,2
21,14,26,潭子區,0,1,18,2,1,2,1,2
21,14,30,北區,0,0,,,1,2,1,3
21,14,30,豐原區,0,0,,,1,2,1,3
21,14,33,北區,0,2,17,2,1,2,1,2
21,14,36,豐原區,0,0,,,1,2,1,3
21,14,39,北區,0,0,,,1,1,1,3
21,14,41,梧棲區,0,0,,,1,2,1,3
21,14,52,潭子區,0,1,17,2,4,2,1,2
21,14,56,西區,0,1,16,3,1,2,1,2
21,14,57,南區,0,0,,,1,2,1,3
21,15,3,北屯區,0,0,13,3,1,2,1,3
21,15,11,北屯區,0,3,16,2,1,2,1,2
21,15,12,太平區,0,0,,,1,1,1,3
21,15,18,北屯區,0,1,3,3,1,2,1,2
21,15,19,北區,0,0,,,1,2,1,3
21,15,22,西屯區,0,0,,,1,2,1,3
21,15,28,潭子區,0,1,16,3,1,2,1,2
21,15,28,潭子區,0,1,1,3,1,2,1,2
21,15,30,南屯區,0,0,14,3,1,1,1,3
21,15,39,大甲區,0,1,16,3,1,2,1,2
21,15,45,太平區,0,1,18,2,1,2,1,2
21,15,47,西屯區,0,1,17,2,1,2,1,2
21,15,50,北屯區,0,1,16,3,1,2,1,2
21,16,1,南屯區,0,2,17,3,1,2,1,2
21,16,4,西區,0,0,14,,1,2,1,3
21,16,6,大雅區,0,0,,,1,2,1,3
21,16,7,潭子區,0,1,16,3,1,2,1,2
21,16,10,太平區,0,0,,,1,2,1,3
21,16,10,清水區,0,0,12,3,1,2,1,3
21,16,11,梧棲區,0,0,,,1,2,1,3
21,16,16,北屯區,0,0,,,1,1,1,3
21,16,22,南屯區,0,0,,,1,1,1,3
21,16,24,北屯區,0,1,17,2,1,2,1,2
21,16,27,東區,0,1,17,2,1,2,1,2
21,16,31,北屯區,0,0,,,1,1,1,3
21,16,35,北屯區,0,0,,,1,1,1,3
21,16,38,南屯區,0,1,17,3,1,2,1,2
21,16,42,西屯區,0,1,16,2,1,2,1,2
21,16,46,南屯區,0,0,,,1,11,1,3
21,16,52,北屯區,0,1,18,2,1,2,1,2
21,16,52,龍井區,0,0,,,1,2,1,3
21,16,55,大里區,0,1,13,3,1,2,1,2
21,16,55,沙鹿區,0,0,15,3,1,2,1,3
21,16,56,北區,0,3,3,2,1,2,1,2
21,16,56,梧棲區,0,0,,,1,2,1,3
21,16,57,中區,0,0,,,1,1,1,3
21,16,57,清水區,0,0,,,1,2,1,3
21,17,0,烏日區,0,1,15,2,1,2,1,2
21,17,1,西屯區,0,1,16,2,1,2,1,2
21,17,4,太平區,0,0,,,1,2,1,3
21,17,6,大雅區,0,1,16,3,1,2,1,2
21,17,7,北區,0,0,,,1,2,1,3
21,17,9,東區,0,0,,,1,1,1,3
21,17,9,龍井區,0,1,17,3,2,2,1,2
21,17,10,清水區,0,0,12,3,1,2,1,3
21,17,11,南屯區,0,0,13,3,1,1,1,3
21,17,16,西屯區,0,1,2,3,1,2,1,2
21,17,19,烏日區,0,0,,,1,2,1,3
21,17,20,大里區,0,1,17,2,1,2,1,2
21,17,20,烏日區,0,1,27,2,1,2,1,2
21,17,21,豐原區,0,1,2,3,1,2,1,2
21,17,21,豐原區,0,1,17,3,1,2,1,2
21,17,22,烏日區,0,2,13,3,1,2,1,2
21,17,24,大雅區,0,1,13,2,1,2,1,2
21,17,24,大肚區,0,0,,,1,2,1,3
21,17,24,梧棲區,0,2,15,2,2,2,1,2
21,17,26,北屯區,0,1,17,2,1,2,1,2
21,17,26,西屯區,0,1,16,3,1,2,1,2
21,17,28,霧峰區,0,0,16,3,1,2,1,3
21,17,30,北區,0,0,,,1,2,1,3
21,17,30,東區,0,0,,,1,2,1,3
21,17,31,太平區,0,1,16,3,1,2,1,2
21,17,32,大肚區,0,0,,,1,2,1,3
21,17,33,中區,0,0,,,1,2,1,3
21,17,36,大雅區,0,1,18,2,1,9,1,2
21,17,37,清水區,0,1,13,3,6,2,1,2
21,17,38,北屯區,0,1,16,3,5,6,1,2
21,17,40,大肚區,0,0,,,1,2,1,3
21,17,41,西屯區,0,0,,,1,1,1,3
21,17,41,豐原區,0,1,17,2,1,2,1,2
21,17,42,北區,0,0,,,1,2,1,3
21,17,47,南屯區,0,2,15,2,1,2,1,2
21,17,47,烏日區,0,1,16,3,1,2,1,2
21,17,49,西區,0,0,12,,1,1,1,3
21,17,50,中區,0,1,13,3,1,2,1,2
21,17,50,西屯區,0,0,,,1,1,1,3
21,17,50,大甲區,0,0,,,1,2,1,3
21,17,50,大甲區,0,1,17,3,1,2,1,2
21,17,50,神岡區,0,0,,,1,2,1,3
21,17,51,太平區,0,1,16,2,1,2,1,2
21,17,52,北屯區,0,2,15,2,1,2,1,2
21,17,53,西區,0,1,17,3,1,2,1,2
21,17,53,烏日區,0,0,,,1,2,1,3
21,17,54,西區,0,1,16,3,1,2,1,2
21,17,56,神岡區,0,1,17,3,1,2,1,2
21,17,57,潭子區,0,0,,,1,3,1,3
21,17,59,西屯區,0,1,16,3,1,2,1,2
21,18,0,北屯區,0,1,29,2,1,2,1,2
21,18,0,太平區,0,0,,,1,2,1,3
21,18,3,北區,0,1,17,3,1,2,1,2
21,18,4,潭子區,0,2,13,2,8,2,1,2
21,18,6,豐原區,0,2,17,2,3,2,1,2
21,18,7,大雅區,0,0,,,1,2,1,4
21,18,7,豐原區,0,0,12,,1,2,1,3
21,18,8,豐原區,0,1,17,3,1,2,1,2
21,18,10,南屯區,0,3,3,3,1,2,1,2
21,18,10,北屯區,0,1,17,2,1,2,1,2
21,18,12,西區,0,1,16,3,1,2,1,2
21,18,13,西屯區,0,2,3,2,1,2,1,2
21,18,15,南區,0,2,12,2,8,2,1,2
21,18,15,北屯區,0,0,,,1,11,1,3
21,18,18,烏日區,0,0,,,1,2,1,3
21,18,19,龍井區,0,1,12,3,1,2,1,2
21,18,20,北屯區,0,0,,,1,2,1,3
21,18,21,大里區,0,0,,,1,9,1,3
21,18,22,北區,0,0,,,1,2,1,3
21,18,25,沙鹿區,1,0,15,1,8,2,1,1
21,18,26,潭子區,0,0,,,1,2,1,3
21,18,27,北區,0,0,,,1,2,1,3
21,18,29,龍井區,0,0,,,1,11,1,3
21,18,29,烏日區,0,0,13,,1,2,1,3
21,18,34,清水區,0,0,,,1,2,1,3
21,18,39,霧峰區,0,0,,,1,2,1,3
21,18,40,太平區,0,0,,,1,1,1,3
21,18,42,沙鹿區,0,2,17,2,1,2,1,2
21,18,45,沙鹿區,0,0,,,1,2,1,3
21,18,50,神岡區,0,0,,,1,2,1,3
21,18,51,烏日區,0,0,,,1,2,1,3
21,18,52,大雅區,0,0,,,1,2,1,3
21,18,52,龍井區,0,1,13,3,1,2,1,2
21,18,55,南屯區,0,0,13,3,1,1,1,3
21,18,55,烏日區,0,2,17,2,8,2,1,2
21,18,56,西屯區,0,0,,,1,1,1,3
21,19,0,中區,0,1,29,2,1,2,1,2
21,19,4,南屯區,0,0,,,1,1,1,3
21,19,9,西屯區,0,0,,,1,1,1,3
21,19,9,龍井區,0,2,2,2,1,2,1,2
21,19,10,梧棲區,0,0,,,1,2,1,3
21,19,10,沙鹿區,0,0,,,1,2,1,3
21,19,12,西區,0,0,,,1,1,1,3
21,19,13,南區,0,0,,,1,2,1,3
21,19,14,西區,0,1,17,3,1,2,1,2
21,19,16,南屯區,0,0,,,1,1,1,3
21,19,20,西屯區,0,0,,,1,1,1,3
21,19,22,太平區,0,0,,,1,2,1,3
21,19,30,大雅區,0,0,,,1,2,1,3
21,19,30,潭子區,0,0,,,1,2,1,3
21,19,30,西屯區,0,1,16,3,1,2,1,2
21,19,30,大甲區,0,0,,,1,2,1,3
21,19,34,西區,0,2,3,2,1,2,1,2
21,19,36,南區,0,0,,,1,2,1,3
21,19,40,神岡區,0,0,,,1,1,1,3
21,19,43,西區,0,0,12,,1,1,1,3
21,19,43,北區,0,0,,,1,2,1,3
21,19,43,北屯區,0,1,16,3,1,2,1,2
21,19,43,西屯區,0,1,15,3,1,2,1,2
21,19,45,北屯區,0,1,13,2,1,2,1,2
21,19,46,西屯區,0,0,,,1,1,1,3
21,19,47,神岡區,0,0,,,1,2,1,3
21,19,48,潭子區,0,1,16,3,1,2,1,2
21,19,50,北區,0,0,,,1,2,1,3
21,19,56,西屯區,0,1,16,3,1,2,1,2
21,19,57,北屯區,0,1,16,3,1,2,1,2
21,19,59,西屯區,0,0,,,1,1,1,3
21,20,2,大雅區,0,0,,,1,2,1,3
21,20,12,北屯區,0,0,,,1,1,1,3
21,20,15,大雅區,0,0,,,1,2,1,3
21,20,30,沙鹿區,0,1,17,3,1,2,1,2
21,20,38,潭子區,0,0,,,1,2,1,3
21,20,44,大里區,0,2,2,2,1,2,1,2
21,20,55,神岡區,0,1,17,2,1,2,1,2
21,21,4,北屯區,0,1,17,3,1,2,1,2
21,21,7,西屯區,0,0,,,1,1,1,3
21,21,12,大里區,0,1,16,3,1,2,1,2
21,21,20,南屯區,0,1,16,3,1,2,1,2
21,21,31,南區,0,1,12,3,1,2,1,2
21,21,39,太平區,0,1,2,2,1,3,1,2
21,21,43,西屯區,0,1,16,2,1,2,1,2
21,21,47,潭子區,0,0,,,1,2,1,3
21,22,0,南區,0,0,,,1,2,1,3
21,22,3,南屯區,0,0,,,1,3,1,3
21,22,28,豐原區,0,1,25,2,1,2,1,2
21,22,29,西屯區,0,1,26,2,1,2,1,2
21,22,31,北屯區,0,1,17,2,1,2,1,2
21,22,40,沙鹿區,0,1,16,3,1,2,1,2
21,22,41,豐原區,0,0,,,1,11,2,3
21,23,7,西屯區,0,0,,,1,1,1,3
21,23,12,龍井區,0,1,16,3,1,2,1,2
21,23,13,龍井區,0,2,3,2,1,2,1,2
21,23,39,大里區,0,1,13,2,1,2,1,2
21,23,40,沙鹿區,0,1,11,3,1,2,1,2
21,23,58,南區,0,1,12,3,1,2,1,2
22,1,24,西屯區,0,0,,,1,2,1,3
22,1,43,北區,0,1,16,3,1,2,1,2
22,1,51,潭子區,0,1,20,2,1,2,1,2
22,1,52,后里區,0,1,17,2,6,2,1,2
22,2,30,北屯區,0,0,,,1,9,1,3
22,5,9,北屯區,0,0,,,1,2,1,3
22,5,37,潭子區,0,1,2,3,1,2,1,2
22,6,5,西屯區,0,1,18,2,1,2,1,2
22,6,11,太平區,0,1,18,2,1,2,1,2
22,6,14,北屯區,0,1,27,3,1,2,1,2
22,6,35,西屯區,0,0,,,1,1,1,3
22,6,42,大雅區,0,0,,,1,2,1,3
22,6,47,神岡區,0,2,17,2,1,2,1,2
22,6,50,神岡區,0,1,17,3,1,2,1,2
22,6,51,南區,0,1,29,2,1,2,1,2
22,7,0,東區,0,1,17,3,1,2,1,2
22,7,5,南區,0,2,16,2,8,2,1,2
22,7,8,南屯區,0,1,16,3,1,2,1,2
22,7,10,大雅區,0,0,,,1,2,1,3
22,7,10,大里區,0,0,,,1,2,1,3
22,7,11,潭子區,0,0,,,,,1,3
22,7,15,神岡區,0,0,,,1,1,1,3
22,7,17,大雅區,0,1,13,2,1,2,1,2
22,7,20,大雅區,0,0,,,1,2,1,3
22,7,22,大雅區,0,2,16,2,3,2,1,2
22,7,30,豐原區,0,0,,,1,2,1,3
22,7,36,南區,0,0,,,1,2,1,3
22,7,36,梧棲區,0,1,13,2,1,2,1,2
